card_id,total_attempts,attempted_share,success_rate,first_try_success_rate,complaint_rate,complaints_total,discrimination_avg,success_attempts_rate
257649,8301,0.368294955410621,0.736417299120587,0.745133322427613,0.0012046741356463,12,0.29981094064655,0.446888567293777
230273,7657,0.301053707635448,0.788820686953114,0.741887417218543,0.00156719341778764,12,0.436013932915352,0.481575402171328
231834,25675,0.46110881629281,0.947536514118792,0.737421900690562,0.000467380720545277,12,0.241910782771242,0.661466039004707
230771,36855,0.409181747529699,0.749179215845882,0.73275143964362,0.000298466965133631,12,0.480459813259086,0.427906835319873
233246,10471,0.368152731875395,0.780727724190621,0.714495412844036,0.000859516760576831,12,0.397140137715775,0.453952417498081
241926,2602,0.48526669153301,0.755572636433512,0.712105798575788,0.00422751729438893,12,0.198960904655887,0.28688063063063
232176,12259,0.40214538774439,0.823966065747614,0.707553707553707,0.000897299942899094,12,0.363953603308525,0.505273631840796
256485,15069,0.529312585619445,0.81179905766806,0.705387067767514,0.000796336850487756,12,0.316225410044855,0.483626416568972
238976,39836,0.59352185702792,0.833316598052013,0.700385588625135,0.000301235063761421,12,0.330040751176486,0.505774603696344
228505,8016,0.506988805262159,0.858408183632734,0.700043598314198,0.00137225548902195,12,0.386282405108843,0.522888888888888
259051,6798,0.46802065404475,0.791703442188879,0.693422519509476,0.00147102088849661,12,0.353988757341282,0.465304019237375
259525,13691,0.595804865311806,0.652764589876561,0.691619111558688,0.00073040683660799,12,0.386884560067883,0.335349236569977
259060,11504,0.538400336968222,0.764777468706536,0.671288929302114,0.00104311543810848,12,0.359349277189335,0.436046796221058
256302,16218,0.81628749748339,0.729683068195831,0.668920060841642,0.000616598840794179,12,0.322581521514732,0.389720510060985
220052,36659,0.601282640073481,0.934258981423388,0.650880317673508,0.000245505878501868,12,0.276455241521301,0.428143492032312
225524,5892,0.484419962180383,0.460794297352342,0.63756906077348,0.00135777325186693,12,0.313126121197093,0.203667033370003
228516,26671,0.641700550970815,0.799107645007686,0.636231408060807,0.000412432979640808,12,0.320855713534374,0.437935174069627
223678,2730,0.213364595545134,0.845054945054945,0.635890767230169,0.00402930402930403,12,0.201989316698772,0.321570781271454
241340,12736,0.427841977962913,0.602543969849246,0.621188428459734,0.000706658291457286,12,0.412401039613697,0.298711848671231
222965,13374,0.373418958536925,0.744803349783161,0.604156209215942,0.000747719455660236,12,0.345635054585715,0.392379392379392
217579,64257,0.597817390171743,0.817576295189629,0.594270486342438,0.000171187574894564,12,0.286121109590642,0.439233319111227
256459,3860,0.408725116476069,0.654145077720207,0.59049504950495,0.00259067357512953,12,0.458910972664312,0.321700507614213
229123,38437,0.562882582081246,0.996071493612925,0.582641174319594,0.000104066394359601,12,0.0325500105711386,0.701403559024669
259524,14038,0.609605697411846,0.656788716341359,0.579067245119305,0.000783587405613335,12,0.369475255289645,0.322419186652763
255358,9817,0.724127756878365,0.680452276662931,0.576047904191616,0.000916777019456045,12,0.420255230512194,0.336171272093602
223814,2573,0.200717684686793,0.889234356781966,0.564248251748251,0.00427516517683637,12,0.173319065821211,0.307375961793579
218117,55147,0.546437312353226,0.838667561245398,0.551394594594594,0.000217600232106914,12,0.241077597376739,0.443168696076682
257342,3841,0.453804347826087,0.660765425670398,0.54294720252167,0.00260348867482426,12,0.26305919939273,0.303341612102054
256993,9332,0.54177068214804,0.84612087441063,0.516084093211752,0.00117873981997428,12,0.214782498068419,0.443469081615645
232929,7277,0.508952301021121,0.644908616187989,0.488386959301086,0.000687096330905593,12,0.340464455352801,0.156128229477062
256825,1888,0.339324227174694,0.296610169491525,0.448214285714285,0.00635593220338983,12,0.308652875913702,0.113696135949828
256799,6167,0.616083916083916,0.514999189233014,0.428211586901763,0.00162153397113669,12,0.403056963629991,0.216260915586133
258285,6647,0.490807058997267,1,0.987061832405596,0.00150443809237249,11,,0.980228027132342
254015,1215,0.173398030540887,1,0.981069958847736,0.00823045267489712,11,,0.976043276661514
257133,13296,0.735032340096191,0.997442839951865,0.947971648318504,0.000300842358604091,11,0.0795085951581697,0.939419029876492
258647,12387,0.52947210942509,0.979898280455316,0.887131323117482,0.000807297973682086,11,0.185607554005605,0.839741829167811
241180,18389,0.498806488363261,0.803306324433085,0.856011372867587,0.000489423024634292,11,0.494757279939189,0.540990113300137
258656,11027,0.481423270028378,0.784256824158882,0.829440333024976,0.000816178471025664,11,0.478027526113632,0.503931090299456
225352,6436,0.523592580540188,0.927284027346177,0.811662198391421,0.00124300807955251,11,0.32222533411324,0.687125579292415
237229,8593,0.380777241104267,0.941114860933317,0.810931124026214,0.000930990340975212,11,0.222437653224637,0.582238236540907
236022,16671,0.634336592975914,0.863295543158778,0.806142301278488,0.000599844040549457,11,0.343010574800108,0.584012219959266
256044,13960,0.714066496163682,0.951504297994269,0.80192727546488,0.000787965616045845,11,0.189233699757316,0.723895797598627
237530,8033,0.356404454501087,0.666376198182497,0.793760508126284,0.00112037843893937,11,0.444759473599996,0.365641711229946
233682,16199,0.374994212695032,0.773442805111426,0.779631255487269,0.000555589851225384,11,0.435536024805076,0.469663756269738
257350,3260,0.389300214951038,0.582208588957055,0.759747102212855,0.00337423312883435,11,0.434494112611327,0.288911203557595
255359,6157,0.631163505894413,0.894591521845054,0.75599128540305,0.00162416761409777,11,0.287111932555301,0.607380718419041
233910,5856,0.31914545751812,0.769979508196721,0.752716788644932,0.00170765027322404,11,0.416229182177952,0.4841947885519
230742,26753,0.415193605959494,0.879527529622846,0.746791330216744,0.000411168840877658,11,0.287703828312498,0.570633247257823
259224,9302,0.360528661679779,0.755643947538163,0.738511879356949,0.00118254138894861,11,0.444964759675928,0.440695868282075
223545,8500,0.341406595172109,0.936941176470588,0.732295328980411,0.00129411764705882,11,0.231013069520124,0.581287135800701
256806,3228,0.422015949797359,0.765179677819083,0.717813765182186,0.00309789343246592,11,0.394423970352605,0.452147016011644
219219,13038,0.347170816136333,0.788924681699647,0.701730507485903,0.000536892161374443,11,0.28969252945044,0.349620414032975
256886,6508,0.559202612132668,0.884142593730792,0.696558915537017,0.00169022741241548,11,0.303534888425989,0.554299287410926
257274,8426,0.546539534280339,0.903987657251364,0.675725351188131,0.00106812247804414,11,0.279396901713146,0.566554400351442
256196,5015,0.519097401925266,0.687736789631106,0.650043490866917,0.00219341974077766,11,0.396392615394591,0.352402280130293
238437,4437,0.243309936389559,0.946360153256705,0.649678494879733,0.00180302005859815,11,0.154368788747296,0.503799572548088
258378,15477,0.497684738568396,0.72636815920398,0.644814090019569,0.000646120049105123,11,0.382295804926897,0.378776322334604
229016,39308,0.56253130500737,0.82927139513585,0.640611099180906,0.000279841253688816,11,0.324319289924703,0.47395388556789
258362,5629,0.321988330854593,0.616805826967489,0.63479262672811,0.0012435601350151,11,0.407644629550453,0.301469956159202
236058,5241,0.744989339019189,0.813775996947147,0.627432590855803,0.00133562297271513,11,0.328594153551013,0.443366356858339
227307,29642,0.520875799536093,0.551987045408541,0.626084830705292,0.000303623237298427,11,0.395690494270614,0.263260574078516
256378,10261,0.667338709677419,0.826430172497807,0.616863207547169,0.000974563882662508,11,0.252633908041766,0.455346775044864
220358,29210,0.54410997690187,0.783464566929133,0.612322481975092,0.000239643957548784,11,0.393039025173152,0.430182181737391
257290,8661,0.535986137756049,0.490705461263133,0.604705882352941,0.00103914097679251,11,0.43661031535457,0.218232323232323
253545,11451,0.418408360128617,0.463976945244956,0.599096555618294,0.000785957558291852,11,0.375911565588647,0.209576846150829
258922,9089,0.470518196407309,0.801188249532401,0.564268058225762,0.000880184838816151,11,0.340818363903852,0.427343932663081
228506,44621,0.674746711023741,0.767777503865892,0.533465658659038,0.000246520696533022,11,0.302628488325625,0.383259286751301
232672,66853,0.678407614872544,0.927916473456688,0.52858110068672,0.000149581918537687,11,0.160769072289227,0.53209624285893
237076,2696,0.648388648388648,0.463278931750741,0.526020816653322,0.0029673590504451,11,0.235307457170793,0.102481209084296
220627,8188,0.432472402683145,0.913043478260869,0.516051364365971,0.00122129946262823,11,0.242381525580542,0.365863122665761
257845,8744,0.465502555366269,0.494053064958828,0.39375,0.00114364135407136,11,0.309077631164157,0.199641362821279
237119,72,0.00288103717338241,0.5,0.388888888888888,0.138888888888888,11,0.427933761663169,0.2
238980,38519,0.577210675377998,0.778447000181728,0.36261464065366,0.000285573353410005,11,0.273362303043048,0.340509068195507
257448,2926,0.300904977375565,0.825017088174982,0.234051367025683,0.00341763499658236,11,0.32714943600064,0.354777256740914
256064,6739,0.655226057365094,0.505119453924914,0.194770857814336,0.00118711975070485,11,0.250263347527556,0.187381326967937
233183,23707,0.41863709406841,1,0.99987345509765,0.000421816341165056,10,,0.999793200430143
256507,12085,0.440062632000582,0.999917252792718,0.998758689175769,0.000827472072817542,10,0.00680836049140176,0.998530012249897
256438,2234,0.257017947537965,1,0.997314234556848,0.00402864816472694,10,,0.997362637362637
219293,2114,0.0948067091218943,1,0.980605487228003,0.00331125827814569,10,,0.976923076923076
256823,2001,0.354850150735946,0.991504247876062,0.975806451612903,0.00449775112443778,10,0.120165277778418,0.949619771863117
217604,54502,0.581038581678233,0.999724780741991,0.96428505882137,9.17397526696268e-05,10,,0.964721019595569
219290,2255,0.100967135309393,1,0.938359201773835,0.00310421286031042,10,,0.932475884244373
230283,7037,0.286173241154941,0.887309933210174,0.913677130044843,0.00113684808867415,10,0.437092461729485,0.683375013591388
222091,491,0.197109594540345,0.769857433808554,0.907407407407407,0.0162932790224032,10,0.137567305646911,0.301435406698564
234567,34854,0.694205987212938,0.970333390715556,0.891247782377291,0.000258220003442933,10,0.256204367867647,0.820092002491734
219223,5228,0.275186861774923,0.93611323641928,0.861258684102983,0.0013389441469013,10,0.328354850835019,0.606915154487493
228251,3202,0.456190340504345,0.871642723297938,0.857398781798638,0.00249843847595252,10,0.383419689795161,0.630380887987378
228513,18384,0.582066869300911,0.791666666666666,0.84773945307132,0.000489556135770234,10,0.468631118960096,0.507392358384266
240686,22722,0.434355406025386,0.910703283161693,0.845261682694631,0.00039609189331925,10,0.346807336468366,0.671380363168889
237490,2700,0.434992750120831,0.697037037037037,0.841657810839532,0.00333333333333333,10,0.449756284189858,0.404447241451646
232906,10457,0.277683360773275,0.951706990532657,0.839228295819935,0.000956297217175098,10,0.21749633721281,0.623408088463688
228202,6265,0.509764035801464,0.859537110933759,0.811884865366759,0.000638467677573822,10,0.400853039764339,0.589853826311263
256463,3831,0.402246955060898,0.813625685199686,0.807186397176772,0.00234925606891151,10,0.437722041552803,0.521246458923512
234218,4094,0.334094989391219,0.719345383488031,0.8,0.00219833903273082,10,0.33505109024966,0.438948767163738
237858,11946,0.715543575920934,0.874602377364808,0.797568912710566,0.000669680227691277,10,0.309731116113456,0.599334995843724
230938,2781,0.377391776360428,0.737864077669902,0.791423001949317,0.000719165767709457,10,0.322236053935387,0.463288288288288
226097,18374,0.455433273844933,0.868945248721018,0.787861706125516,0.000489822575378251,10,0.265690961787827,0.597709641669745
256738,5485,0.45420669095727,0.952233363719234,0.782883400344629,0.00164083865086599,10,0.249281649864405,0.707017543859649
256580,16414,0.560338647458437,0.894297550871207,0.762517882689556,0.000609236018033386,10,0.301342517615432,0.611288735858337
239084,10094,0.704691426975705,0.847335050525064,0.761954869636384,0.000891618783435704,10,0.295523221945013,0.546032911237536
233916,4328,0.302847946259883,0.758780036968576,0.752131546894031,0.00184842883548983,10,0.42594217204074,0.467130484168678
237232,7220,0.323563681993367,0.937534626038781,0.750036933077264,0.000692520775623268,10,0.164231582536841,0.536474994148396
237505,59604,0.549057177335409,0.974682907187437,0.711885704449608,0.000150996577410912,10,0.132183000211376,0.704012488026395
234943,3410,0.541269841269841,0.77565982404692,0.703213610586011,0.00293255131964809,10,0.380638460975372,0.440213710587704
259218,9490,0.371515815847165,0.72845100105374,0.697960364530594,0.000737618545837723,10,0.432122174251145,0.400723888314374
256804,3505,0.455372222944004,0.737232524964336,0.689241486068111,0.0028530670470756,10,0.368529812569718,0.408012568735271
256363,17530,0.691709742335161,0.745978322875071,0.687390074176034,0.000513405590416428,10,0.443456902500619,0.411744675581971
237733,9562,0.291533278453611,0.899602593599665,0.663450360381306,0.000836645053336122,10,0.214566945793643,0.382578090629124
256822,1963,0.352044476327116,0.86092715231788,0.65680473372781,0.00509424350483953,10,0.336844617740231,0.510204081632653
256061,6906,0.671463296062226,0.838546191717347,0.643066827836297,0.00130321459600347,10,0.333204853219788,0.48064990202482
223672,6810,0.292312314890329,0.87885462555066,0.642272347535505,0.0013215859030837,10,0.21161846667036,0.41548237223285
232914,3879,0.181092436974789,0.945604537251869,0.639040348964013,0.00180458881154936,10,0.181609417356749,0.527643203191792
241187,13939,0.552455312908723,0.582538202166582,0.63411330049261,0.000573929263218308,10,0.374921655373347,0.279276215094724
219229,4796,0.3364433532094,0.713511259382819,0.631502045587375,0.000625521267723102,10,0.320564931470673,0.242335153296934
217611,54164,0.577459833470153,0.882671146887231,0.621598443807651,0.000184624473820249,10,0.24990552149561,0.510580204778157
233589,9919,0.373203401309353,0.722653493295695,0.5986328125,0.000907349531202742,10,0.318414901130279,0.385688616425325
220360,28941,0.539601745161651,0.808610621609481,0.55781557131869,0.000345530562178224,10,0.242316152040188,0.425980409744896
236055,5210,0.784874962338053,0.779846449136276,0.54122569529904,0.00172744721689059,10,0.354847768644524,0.404327907203431
237742,3807,0.187131340935902,0.90281061203047,0.524003491416933,0.00262674021539269,10,0.181288096192212,0.336353995951026
256313,20690,0.794760496293166,0.730304494925084,0.509463931171409,0.000483325277912034,10,0.268760779917004,0.350142287990893
237485,47927,0.500177415988311,0.88104826089678,0.495618813053568,0.000187785590585682,10,0.129429711573828,0.473683068409917
220628,7970,0.424568506285957,0.883688833124215,0.492687775095839,0.00125470514429109,10,0.293133812776033,0.30694054054054
258613,4005,0.509282807731434,0.674906367041198,0.480947095819459,0.00249687890137328,10,0.257995753247213,0.318522860492379
256055,10724,0.64978187106156,0.900503543453935,0.404576990783887,0.000839239089891831,10,0.218054158007348,0.431165633381699
219399,19384,0.585637028309012,0.363753611225753,0.39512125939583,0.000361122575319851,10,0.231937675274433,0.142349947730724
259086,28346,0.573329827471127,0.594616524377337,0.376920795016315,0.000317505115360191,10,0.276341926349579,0.247784525089345
255865,51658,0.760157158202981,0.58695652173913,0.354308894825368,0.000193580858724689,10,0.298202296053014,0.245135029354207
256080,418,0.135056542810985,1,1,0.0143540669856459,9,,1
232988,54879,0.583887476194022,0.947247581041928,0.911703601108033,0.000127553344630915,9,0.274551254793341,0.783135538452499
256047,13106,0.669869665218502,0.967266900656188,0.896742131419105,0.000457805585228139,9,0.229944081055854,0.819882892057026
259102,10267,0.591076568796776,0.964254407324437,0.883939393939393,0.000681796045582935,9,0.238529604629891,0.800159680638722
240690,20418,0.390043554672575,0.895925164070917,0.842070737440551,0.000391811147027132,9,0.458114262133532,0.654204944489767
253523,32911,0.850018079446252,0.958980280149494,0.840182503722949,0.000243079821336331,9,0.235713374836423,0.762507633767087
227627,19575,0.372162439636488,0.986309067688378,0.83581084580722,0.000459770114942528,9,0.112680152761399,0.796536620974937
226403,39987,0.56331619356202,0.938404981619026,0.824778808229399,0.000125040638207417,9,0.323159388828498,0.71947448319808
256597,11584,0.47043534762833,0.831405386740331,0.807704288235904,0.000604281767955801,9,0.408469291786477,0.541520467836257
233893,517,0.0910371544285965,0.845261121856866,0.798627002288329,0.0154738878143133,9,0.372083064670644,0.471841704718417
258203,7215,0.532747544857121,0.949272349272349,0.786976200905241,0.0011088011088011,9,0.156514439194653,0.719966687486987
237624,6919,0.271088821846961,0.956207544442838,0.783555018137847,0.00101170689405983,9,0.194780201429827,0.59084064133227
256487,14661,0.513880126182965,0.796262192210626,0.77120095939695,0.000613873542050337,9,0.389472135398889,0.487414755114693
233771,3589,0.285976095617529,0.789634995820562,0.763585038814396,0.00195040401225968,9,0.459977165589518,0.490605068091708
240729,19595,0.374293245721271,0.862413881092115,0.761701875850642,0.000408267415156927,9,0.442173294885404,0.562506192819632
257062,3214,0.400898091555444,0.496266334785314,0.745454545454545,0.00280024891101431,9,0.362288910294942,0.232086330935251
237634,1883,0.175816993464052,0.93255443441317,0.742027334851936,0.0037174721189591,9,0.137859936036571,0.555
240814,12866,0.409914932934017,0.653194466034509,0.741313660161827,0.000699518109746619,9,0.455097846957389,0.348412567856555
236004,2065,0.381841715976331,0.877966101694915,0.732487589630446,0.00387409200968523,9,0.304255908626425,0.465346534653465
238226,15197,0.404261545009576,0.955188524050799,0.731744282171397,0.000394814766072251,9,0.159707025283436,0.540241264254024
237731,17609,0.306627429128648,0.937588733034243,0.726468806783767,0.00051110227724459,9,0.171460962364396,0.523423171376169
257288,10295,0.607876712328767,0.936862554638173,0.724831518921721,0.000679941719281204,9,0.212049384506842,0.645740498034076
235831,27136,0.600992204110559,0.931161556603773,0.724513218299825,0.000221108490566037,9,0.191687974471496,0.630036540206488
228479,1201,0.34226275292106,0.860116569525395,0.718296224588577,0.00666111573688592,9,0.307275035911488,0.562702702702702
232913,4309,0.196919842793163,0.94871199814342,0.71477495107632,0.00185657925272685,9,0.17014704473249,0.524771341463414
228775,8002,0.414740333782523,0.738565358660334,0.709644670050761,0.000874781304673831,9,0.39144776909953,0.430196779964221
259154,5723,0.460640695428203,0.976760440328499,0.705545617173524,0.00157260178228201,9,0.137298709235753,0.582061663033323
256742,5119,0.422848174458945,0.557335417073647,0.699614440939362,0.00175815588982223,9,0.460093703182335,0.257186858316221
253576,6779,0.661430383452044,0.764419530904263,0.698957931300656,0.00132762944387077,9,0.379331005542961,0.443387490529505
258923,8727,0.452387123529106,0.568007333562507,0.692757716360702,0.000802108399220809,9,0.43580685887967,0.277396304359962
256995,8382,0.488575425507111,0.828083989501312,0.692407434087307,0.00107372942018611,9,0.364025427387585,0.513436333016035
219456,9212,0.392283779755567,0.744463742943986,0.676873724117818,0.000976986539296569,9,0.317001738463378,0.2613632091432
228751,8744,0.452096582389742,0.829940530649588,0.665426484773322,0.00102927721866422,9,0.363272992295802,0.513622463163747
219469,6025,0.364026342819165,0.806473029045643,0.643548055155381,0.000995850622406639,9,0.286689950404112,0.301680103390977
256903,4761,0.39675,0.808863684099979,0.634640353155024,0.00189035916824196,9,0.37018271707279,0.434030654515327
237520,18121,0.480561154131749,0.821367474201203,0.620263370061811,0.000496661332156062,9,0.35162613101524,0.458802965463202
231076,8171,0.370365334058562,0.857544976135111,0.61923790495219,0.000367152123363113,9,0.388260085705467,0.481458801115873
257056,10143,0.566394907303998,0.667751158434388,0.606673556769526,0.000788721285615695,9,0.300560937857236,0.343972341918027
256380,10918,0.662419609270719,0.819014471514929,0.596287184075151,0.000732734933137937,9,0.254997204068695,0.454803526072015
259101,10333,0.595836697036097,0.78757379270299,0.555664782501843,0.000580663892383625,9,0.321286764094408,0.40319341725033
256797,3685,0.481888322217863,0.817639077340569,0.554264852306671,0.00162822252374491,9,0.303713794647581,0.431105434936852
220725,9992,0.444543310940072,0.890012009607686,0.526818846283593,0.000900720576461169,9,0.183419209822387,0.495235472321674
253864,12634,0.307996099463676,0.86243470001583,0.523678414096916,0.000554060471742916,9,0.172320235474603,0.449276543713062
237123,7566,0.211500293517457,0.698519693365054,0.473793755912961,0.00105736188210415,9,0.267789009479874,0.320978151459529
256890,8668,0.510753638559896,0.394554683894785,0.466374269005847,0.00103830179972311,9,0.269435405697865,0.158994071878473
233601,7539,0.372738059922871,0.741875580315691,0.462542463794028,0.00106114869346067,9,0.242304400723334,0.356051192842942
231071,8165,0.368307095493707,0.619840783833435,0.424619640387275,0.000857317819963257,9,0.434060152897679,0.264348186099467
256527,20154,0.671218277492839,0.871985710032747,0.398315693638329,0.000347325592934405,9,0.133767111042611,0.414275134234401
220741,2008,0.171991434689507,0.761952191235059,0.290849673202614,0.00348605577689243,9,0.267663586887738,0.228015448603683
220773,1852,0.271037611590809,0.848812095032397,0.278625954198473,0.00215982721382289,9,0.134220871291705,0.350776053215077
256882,5080,0.42098284577774,0.847440944881889,0.248315911730545,0.00157480314960629,9,0.174130299629778,0.344329294993431
257098,14486,0.58555317514855,0.999930967831009,0.999516741456679,0.000552257351925997,8,,0.999320375152915
258531,4393,0.324470049486668,1,0.998634190758024,0.00182107898930116,8,-0.0121825586758756,0.998191272891702
256455,4353,0.451041342866024,0.987365035607626,0.976733364355514,0.00160808637721111,8,0.0635265317744666,0.939638265417302
253589,4825,0.667635256676352,0.813678756476684,0.885888945491594,0.0016580310880829,8,0.417587082142689,0.559453367145674
257202,6309,0.435433777348333,0.822158820732287,0.866203971467129,0.00110952607386273,8,0.360146363046163,0.558579630023389
257624,10619,0.47011687621746,0.936246350880497,0.863206598269965,0.000753366607025143,8,0.190375693976248,0.695276895456428
238937,3141,0.211786123659901,0.948105698822031,0.855271994627266,0.00222858962113976,8,0.189345030432078,0.646893874029335
232689,64139,0.650965705528321,0.954957202326197,0.854318367346938,0.000109137965980136,8,0.154360075977993,0.747368922329634
234555,50865,0.808291884504759,0.967974048953111,0.850515882687464,0.00013761918804679,8,0.223817976621406,0.781710637498826
257279,8015,0.517464006714442,0.954585152838427,0.847340216965102,0.000748596381784154,8,0.249173169354438,0.748484556913307
256696,11393,0.624753235358631,0.85420872465549,0.844225236333744,0.000614412358465724,8,0.386506201484678,0.578690178998247
257000,7384,0.43070461969202,0.748781148429035,0.836317598119008,0.00108342361863488,8,0.41978646456103,0.453037326177116
235388,25184,0.801349158367009,0.911610546378653,0.836091994076139,0.000277954256670902,8,0.337616641331311,0.670920817894881
257982,1875,0.309712586719524,0.2624,0.83130081300813,0.0032,8,0.147947953262337,0.223222322232223
230275,7390,0.293650162918223,0.880378890392422,0.831232708269289,0.00081190798376184,8,0.431604730706335,0.629700875252476
240738,17940,0.343447879774097,0.918283166109253,0.827303629962365,0.000334448160535117,8,0.405540587052731,0.671886380189366
218973,7784,0.437156014826463,0.960046248715313,0.820955439582497,0.000770811921891058,8,0.257129690611537,0.685561884097278
240674,21756,0.45929741597703,0.931329288472145,0.813690652452867,0.000367714653428939,8,0.332420547675213,0.695086169100536
256835,1811,0.321156233374711,0.815019326339039,0.809620596205962,0.00386526780784097,8,0.45279545833848,0.524769992922859
258293,5652,0.380888200013478,0.673036093418259,0.808096740273396,0.00141542816702052,8,0.297406020051396,0.406131479140328
257059,7937,0.446626526363175,0.732518583847801,0.801341589267285,0.000755953130905883,8,0.353126730171525,0.443944506936632
223551,4877,0.197841872540667,0.963502152962887,0.796978080442647,0.00123026450686897,8,0.158507762746575,0.659953096978893
258358,6101,0.346608339961368,0.912473365022127,0.794862583078857,0.0013112604491067,8,0.230896967393018,0.658764451710849
228717,737,0.192780538843839,0.833107191316146,0.788273615635179,0.00949796472184531,8,0.262765958096281,0.476677316293929
219453,11486,0.283766089384094,0.904666550583318,0.785391203926474,0.000522375065296883,8,0.273183703961327,0.489211292334704
233776,3117,0.299509945229172,0.768046198267564,0.781537176274018,0.00192492781520692,8,0.449052775231027,0.476700376759865
240769,22178,0.454830704866594,0.833077824871494,0.779443602511366,0.000270538371359004,8,0.447798984246679,0.538459324911513
226911,5143,0.51128342777612,0.643009916391211,0.773510734804959,0.00155551234687925,8,0.432839834327266,0.339128656166905
230916,30993,0.70132603186097,0.858613235246668,0.764796512720303,6.45307004807537e-05,8,0.247492725589472,0.55483805047512
237735,7885,0.244921413928061,0.950919467343056,0.756201653774339,0.000634115409004438,8,0.162385980221736,0.553761869978086
258939,9626,0.477717121588089,0.770517348846873,0.740191452069569,0.000831082484936629,8,0.37063905837082,0.462495358336427
240746,10834,0.326571213262999,0.903729001292228,0.738433255030129,0.000553812073103193,8,0.310532011200445,0.624748490945674
253587,4963,0.689880455935501,0.771106185774733,0.736347008100339,0.00161192826919202,8,0.385531189746135,0.459710007130972
259214,9968,0.390442616529573,0.790228731942215,0.725149168465151,0.000802568218298555,8,0.41502435048469,0.474255065554231
241279,18021,0.545165779283639,0.887853060318517,0.7111875,0.000443926530159258,8,0.30162289211614,0.565907739656559
241313,17718,0.535999515972894,0.759510102720397,0.709296277030541,0.000169319336268201,8,0.447685423485196,0.43203991483141
237165,3163,0.339742212674543,0.792285804615871,0.70510774142059,0.00189693329117926,8,0.252296002654401,0.329306313328137
230782,34059,0.380233103355884,0.940456267065973,0.694764446942024,0.000205525705393581,8,0.173545835548791,0.625796422814155
234906,4867,0.527416558300823,0.754879802753236,0.691616766467065,0.00164372303266899,8,0.349393709467581,0.426853018673387
258382,14385,0.463568689375141,0.861452902328814,0.662685603615235,0.000347584289190128,8,0.304324271742047,0.504105090311986
232179,11998,0.393622256487648,0.776046007667944,0.651165288368596,0.000500083347224537,8,0.361601264964159,0.452930642272881
240764,23560,0.482351977725002,0.826018675721562,0.648219515954987,0.000339558573853989,8,0.419089712712407,0.476269875791406
256056,10435,0.630551694966463,0.490656444657403,0.6296875,0.000766650694777192,8,0.349905668338344,0.218182582380632
241177,20945,0.566203503460207,0.736977798997374,0.621145374449339,0.000286464550011936,8,0.437573630706653,0.405293524100282
258360,5989,0.339994323020153,0.566204708632493,0.61132409318785,0.00116880948405409,8,0.408918760757518,0.263644061273189
221795,4633,0.350056667925953,0.926613425426289,0.605171208944793,0.00107921433196632,8,0.274619649914237,0.440821749795584
217578,64681,0.601834879458096,0.914055132109893,0.596021785460573,0.000123683925727802,8,0.210883321049739,0.549365014338385
256528,19987,0.667523879500367,0.719867914144193,0.572282457603558,0.000400260169109921,8,0.289746470221213,0.355497789223069
226604,24238,0.541594976873058,0.790989355557389,0.559044439808053,0.000288802706493935,8,0.323996219929065,0.414353187578807
233164,31537,0.553106036690168,0.844183023115705,0.546970664463058,0.000253670292037923,8,0.174062252236351,0.457954907918814
237468,13978,0.45214297266699,0.752682787237086,0.543009219655926,0.000500786950922878,8,0.304296830389609,0.370158267388588
259229,8730,0.497237569060773,0.854753722794959,0.515143393192173,0.000801832760595647,8,0.356207571218601,0.477326210010812
257325,6581,0.720968448729185,0.611457225345692,0.508200795228628,0.00121562072633338,8,0.341993686243243,0.274487253210657
260057,5429,0.414016624723556,0.713206852090624,0.503357438016528,0.00128937189169276,8,0.26208629985458,0.182896408904786
238879,23727,0.681594898164373,0.69380874109664,0.47643056736727,0.000337168626459308,8,0.259213573947286,0.324509935940595
256060,7084,0.688034188034188,0.791925465838509,0.454188948306595,0.000846979107848673,8,0.255315126414907,0.379864072494669
256108,25428,0.792569273446996,0.806945099889885,0.441103367610507,0.000314613811546326,8,0.212227312253476,0.381566397652237
258974,6151,0.536362050924311,0.508535197528857,0.431905370843989,0.00130060152820679,8,0.276200436812105,0.209264553014553
259109,6243,0.49951992318771,0.377062309786961,0.336873406966864,0.000961076405574243,8,0.249731553658764,0.144671452236333
256953,349,0.112835434852893,1,1,0.0200573065902578,7,,1
256048,12949,0.66871514149969,1,0.999768321878137,0.000308904162483589,7,,0.999619424569949
239250,7507,0.362341924896225,0.479552417743439,0.999444444444444,0.000666045024643665,7,0.344172031079463,0.476271186440677
258972,1265,0.235305059523809,1,0.998418972332015,0.00237154150197628,7,,0.99765625
226266,2760,0.28197793216183,1,0.992753623188405,0.00217391304347826,7,,0.992111868053065
225312,6951,0.56831003188619,0.969356927060854,0.934698723656871,0.000863185153215364,7,0.223201018111434,0.859408165813459
259049,7170,0.489419795221843,0.986192468619246,0.9154292179324,0.000697350069735007,7,0.131674420748574,0.877928483353884
256379,11014,0.666828116486044,0.968131469039404,0.906592891306386,0.000544761213001634,7,0.243106349099642,0.825264750378214
241183,16837,0.462923757939017,0.758686226762487,0.901831845937059,0.000237572014016748,7,0.500267576715369,0.498061494760277
240661,42024,0.593475497811043,0.910241766609556,0.899769946669455,0.000166571482962116,7,0.422355874205991,0.710184201853004
235834,29633,0.656294294826364,0.944555056862281,0.889067524115755,0.000168730806870718,7,0.178809456379501,0.759196521460773
